,STOR_COORD_Y,KCP_SITE_KEY,DLV_EXPT_TIME,ADDR_2,PARKING_YN,STOR_CD,KAKAO_PAY_CID,DLV_FNSH_TIME,SELLER_KEY,KORD_FNSH_TIME,STOR_STATUS,KORD_YN,KMON_FNSH_TIME,KMON_YN,ORD_MIN_PRC,KCP_SITE_CD,OPER_24_YN,OPER_YN,KING_ORDER_STATE_OF_WEEK_DAY,TEL_NO,DLV_START_TIME,NPAY_CHAIN_ID,KORD_START_TIME,STOR_NM,DIRVE_TH,STOR_COORD_X,ADDR_1,PRODUCT_ID,KMON_START_TIME,DISTANCE,DLVYN,STORE_TIME,CP_ID,HAS_NIGHT_STORE,KING_ORDER_START_DT,KING_ORDER_FNSH_DT,DELIVERY_START_DT,DELIVERY_FNSH_DT
157,37.6267002023,1BsbN2loMMrOSV0r2kaslPL__,65~75, ,0,00000334,C326080127,2359,BKR00000334,2345,1,1,,0,12000,A7LX3,1,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7438-8217,1000,eXlZYzFnTEpkSER,0800,공릉역점,0,127.0721058113,서울특별시 노원구 동일로 1085,BKR00000334_EASYP,,0.0,1,Cleaning Day(Close): 매월 넷째주 월요일 02:00~06:00,BKR00000334,Y,,,,
158,37.4930964198,0OKIlei6ve5ygkT984buLLS__,65~75, ,0,00000335,C326730128,2300,BKR00000335,2245,1,1,0000,0,12000,A7LX6,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",070-7438-8219,1000,dytyUEhYNnNKVnl,1000,거여역점,0,127.1465189543,서울특별시 송파구 오금로 519,BKR00000335_EASYP,0000,0.0,1,연중무휴 (10:00~23:00) ,BKR00000335,N,,,,
159,37.552748751,2iDatC6PwWre63AZM28D944__,40~50, ,0,00000161,C296850085,0000,BKR00000161,2045,1,1,0000,0,0,B1947,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",031-795-0237,0000,OVBIOUJGbjZuS0V,1100,하남이마트점,0,127.2053704382,경기도 하남시 덕풍서로 70,BKR00000161_EASYP,0000,0.0,0,"영업시간 (11:00~21:00), 매월 둘째주, 넷째주 수요일 휴무",BKR00000161,N,,,,
160,37.5708119884,0Re4dXHYMwSJWKy8Kk7Ubrx__,40~50, ,0,00000166,C298560087,0000,BKR00000166,2145,1,1,0000,0,0,B1950,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":"""",""kingOrderOpenYn"":""N"",""kingOrderOpenTime"":""""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:50"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:30""}]",02-2256-0231,0000,RVVLWUxyZ1pqUnh,1000,황학이마트점,0,127.0214620759,서울특별시 중구 청계천로 400,BKR00000166_EASYP,0000,0.0,0,"영업시간 (10:00~22:00), 매월 둘째주, 넷째주 일요일 휴무",BKR00000166,N,,,,
161,35.1488347644,0nPQlsokWEjUEeBMZfn1tTu__,40~50, ,0,00010051,,2130,,2130,1,1,0000,0,15000,A8I14,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",062-946-7700,1000,,1100,호남대점,0,126.7696072228,광주광역시 광산구 어등대로 418-1,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
162,35.8533295694,43kwc14oqOTxUARPIdZF2LO__,40~50, ,0,00000312,C322740122,0000,BKR00000312,2400,1,0,0000,0,0,A7QKF,0,1,[],053-583-1332,0000,NHRzT21NR3RsdnZ,0000,대구성서이마트점,0,128.5101701882,대구광역시 달서구 이곡동로 24,BKR00000312_EASYP,0000,0.0,0,"영업시간 (10:00~22:00), 매월 둘째주/넷째주 일요일 휴점",BKR00000312,N,,,,
163,37.4766355936,4ZrYkGakAH3TCxuIh8vX9BX__,50~60, ,0,00000337,C328290130,2300,BKR00000337,2245,1,1,0000,0,12000,A7QKH,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7438-8235,1000,RlM1Z1hURCtDZ3d,0900,낙성대점,0,126.9637366697,서울특별시 관악구 남부순환로 1934,BKR00000337_EASYP,0000,0.0,1,연중무휴 (09:00~23:00),BKR00000337,N,,,,
164,37.4800579058,2kRErtug9HgOielmMfGwvBf__,60~70, ,0,00000342,C331690135,2200,BKR00000342,2145,1,1,,0,12000,A7QKJ,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""}]",070-7438-8601,1000,YnRBSHhNTjd4MnB,0800,가산이앤씨7점,0,126.8870987418,서울특별시 금천구 디지털로9길 46,BKR00000342_EASYP,,0.0,1,연중무휴 (08:00~22:00) ,BKR00000342,N,,,,
165,36.015659,37Geh7C.hjhC4rewSgO4.8F__,40~50, ,0,00010020,,0000,,2000,1,1,0000,0,12000,A86QT,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""21:30""}]",054-279-2585,0000,,1100,포항공대점,0,129.322455,경상북도 포항시 남구 청암로 77,,0000,0.0,0,연중무휴(10:00~20:30),,N,,,,
166,34.9626559238,1HBqvbpoDo5Y8pMbSckT2qL__,40~50, ,0,00010075,,2000,,2030,1,1,0000,0,15000,AB8OJ,0,Y,[],061-815-4902,1100,,1100,광양LF스퀘어점,0,127.5663146932,전라남도 광양시 광양읍 순광로 466 LF스퀘어,,0000,0.0,1,연중무휴(11:00~21:00),,N,,,,
167,35.904537694,,40~50, ,0,00010078,,0000,,2400,1,0,0000,0,12000,,0,1,[],053-852-2254,0000,,0000,대구대점,0,128.842814453,경상북도 경산시 대구대로 201,,0000,0.0,0,방학기간 임시휴점 (7/1 ~ 8/31),,N,,,,
168,37.5590908842,,40~50, ,0,00010085,,0000,,2400,1,0,0000,0,12000,,0,1,[],02-777-8801,0000,,0000,숭례문점,0,126.9738466271,서울특별시 중구 세종대로 23,,0000,0.0,0,연중무휴(10:00~22:00),,N,,,,
169,35.8427245,3fyF9ds-jG0rGBdRaYojfV6__,40~50, ,0,00010087,,2200,,2145,1,1,0000,0,12000,A8H7P,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",063-223-4300,1000,,1000,전북대점,0,127.1289671,전라북도 전주시 덕진구 권삼득로 295,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
170,36.8547483931,4GuLTaOmLTSBGSp4S3uMuSO__,40~50, ,0,00010092,,2130,,2145,1,1,0000,0,12000,A804Z,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",043-533-8989,1000,,1000,충북진천점,0,127.4423231587,충청북도 진천군 진천읍 상산로 73,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
171,37.0195080,4EVHPWhLHDRSf62n0evUu5O__ ,40~50, ,0,00010095,,2130,,2145,1,1,0000,0,15000,A8T7V,0,Y,[],031-684-5353,1000,,1000,평택청북점,0,126.9153572,경기도 평택시 청북읍 청북남로 260,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
172,35.1998365,3Ub968ZXNG.AKnXS9VNo2U6__,50~60, ,0,00010097,,2145,,2130,1,1,0000,0,12000,A7THN,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",051-556-3800,1100,,1000,부산안락DT점,1,129.0931623,부산광역시 동래구 충렬대로 311,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
173,37.4905763406,25e.PuA3BYbmCndmzE5CfiT__,55~65, ,0,00000350,C509410092,2300,BKR00000354,2245,1,1,0000,0,12000,A7TD6,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""11:00""}]",070-7438-8623,1000,UkZSSjVyRVkxOUx,0900,개봉점,0,126.8557067676,서울특별시 구로구 개봉로 55,BKR00000354_EASYP,0000,0.0,1,"일~목(09:00~23:00), 금,토(09:00~24:00)",BKR00000354,N,,,,
174,37.2086364431,1YxgHh-CQAF-Jr47S2ifG5N__,60~70, ,0,00000347,C335090140,2359,BKR00000347,2345,1,1,,0,12000,A7TD7,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7438-8618,1030,cVFvTmd3U1p6N1M,0900,동탄2신도시SK점,1,127.1079173973,경기도 화성시 동탄순환대로 731,BKR00000347_EASYP,,0.0,1,연중무휴 (09:00~24:00),BKR00000347,N,,,,
175,35.3272121831,420a8WiY7Q6w1xRNx00W5VK__,40~50, ,0,00000349,C132460131,2300,BKR00000353,2245,1,1,0000,0,12000,A7TDA,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""12:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7438-8624,0900,Tzd0OFQ1akhGeUk,0900,부산정관DT점,1,129.1762887255,부산광역시 기장군 정관읍 용수로 48,BKR00000353_EASYP,0000,0.0,1,연중무휴 (09:00~23:00) ,BKR00000353,N,,,,
176,37.564669126,2Ig3ChvY.h1Xcm9I5AvUKRf__,55~65, ,0,00000352,C846250132,2300,BKR00000356,2245,1,1,0000,0,12000,A7TD8,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",070-7438-8625,1100,VGhiWGQ0aFdlS2V,1000,왕십리센트라스점,0,127.0292611826,서울특별시 성동구 왕십리로 410,BKR00000356_EASYP,0000,0.0,1,연중무휴 (10:00~23:00),BKR00000356,N,,,,
177,37.4095024979,3C.zH6OiIgEJBIBQBUrSt7F__,65~75, ,0,00000351,C576910093,2300,BKR00000355,2245,1,1,0000,0,12000,A7TDC,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:00"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",070-7438-8627,1000,aFN6VGw1VVhoQVg,0900,분당차병원점,0,127.1259792084,경기도 성남시 분당구 야탑로 64,BKR00000355_EASYP,0000,0.0,1,연중무휴 (09:00~23:00),BKR00000355,N,,,,
178,37.5522322045,1bgxoDXf-Y1.kHHDaneg3Uf__,45~55, ,0,00000354,C941400133,2359,BKR00000357,2345,1,1,0000,0,12000,A7UTA,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7462-6703,1000,Y3R5eW9iOWtsZlh,0900,군자능동점,0,127.076538112,서울특별시 광진구 능동로 245,BKR00000357_EASYP,0000,0.0,1,연중무휴 (09:00~24:00),BKR00000357,N,,,,
179,37.3791739236,4JnDaZwi9ai4fH2e9wlNUmX__,85~95, ,0,00000348,C335730141,2300,BKR00000348,2245,1,1,0000,0,12000,A7TD9,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",070-7438-8619,1000,RjljMUJ4TzdHUk9,0900,시흥목감SK점,1,126.8549855951,경기도 시흥시 동서로 996,BKR00000348_EASYP,0000,0.0,1,연중무휴 (09:00~23:00) ,BKR00000348,N,,,,
